Date,Symbol,Open,High,Low,Close,Volume
1982-01-26,SET,106.63,106.63,106.63,106.63,189500
1982-01-27,SET,106.96,106.96,106.96,106.96,197500
1982-01-28,SET,106.79,106.79,106.79,106.79,176110
1982-01-29,SET,106.77,106.77,106.77,106.77,290500
1982-02-01,SET,106.48,106.48,106.48,106.48,127900
1982-02-02,SET,106.43,106.43,106.43,106.43,216270
1982-02-03,SET,106.09,106.09,106.09,106.09,139260
1982-02-04,SET,105.97,105.97,105.97,105.97,374470
1982-02-05,SET,106.02,106.02,106.02,106.02,213640
1982-02-09,SET,105.58,105.58,105.58,105.58,85970
1982-02-10,SET,105.48,105.48,105.48,105.48,360390
1982-02-11,SET,106.11,106.11,106.11,106.11,491000
1982-02-12,SET,106.26,106.26,106.26,106.26,1325070
1982-02-15,SET,106.35,106.35,106.35,106.35,542350
1982-02-16,SET,106.43,106.43,106.43,106.43,383350
1982-02-17,SET,106.22,106.22,106.22,106.22,616410
1982-02-18,SET,106.78,106.78,106.78,106.78,657590
1982-02-19,SET,106.87,106.87,106.87,106.87,607150
1982-02-22,SET,106.14,106.14,106.14,106.14,365880
1982-02-23,SET,106.28,106.28,106.28,106.28,518930
1982-02-24,SET,106.49,106.49,106.49,106.49,579380
1982-02-25,SET,106.24,106.24,106.24,106.24,937600
1982-02-26,SET,106.16,106.16,106.16,106.16,551660
1982-03-01,SET,105.96,105.96,105.96,105.96,275450
1982-03-02,SET,106.0,106.0,106.0,106.0,160680
1982-03-03,SET,105.86,105.86,105.86,105.86,289010
1982-03-04,SET,105.75,105.75,105.75,105.75,148800
1982-03-05,SET,105.43,105.43,105.43,105.43,398000
1982-03-08,SET,105.54,105.54,105.54,105.54,776750
1982-03-09,SET,105.65,105.65,105.65,105.65,612600
1982-03-10,SET,105.61,105.61,105.61,105.61,343000
1982-03-11,SET,105.39,105.39,105.39,105.39,511300
1982-03-12,SET,105.19,105.19,105.19,105.19,527190
1982-03-15,SET,105.11,105.11,105.11,105.11,420250
1982-03-16,SET,104.82,104.82,104.82,104.82,1157080
1982-03-17,SET,104.55,104.55,104.55,104.55,450300
1982-03-18,SET,103.74,103.74,103.74,103.74,325880
1982-03-19,SET,103.55,103.55,103.55,103.55,311880
1982-03-22,SET,103.5,103.5,103.5,103.5,432360
1982-03-23,SET,103.33,103.33,103.33,103.33,432600
1982-03-24,SET,102.91,102.91,102.91,102.91,264940
1982-03-25,SET,102.96,102.96,102.96,102.96,1130140
1982-03-26,SET,103.23,103.23,103.23,103.23,849710
1982-03-29,SET,102.86,102.86,102.86,102.86,503500
1982-03-30,SET,103.01,103.01,103.01,103.01,861090
1982-03-31,SET,102.98,102.98,102.98,102.98,633240
1982-04-01,SET,103.04,103.04,103.04,103.04,320510
1982-04-02,SET,103.16,103.16,103.16,103.16,372000
1982-04-07,SET,102.98,102.98,102.98,102.98,852540
1982-04-08,SET,102.29,102.29,102.29,102.29,1012420
1982-04-09,SET,102.04,102.04,102.04,102.04,810180
1982-04-12,SET,102.11,102.11,102.11,102.11,552550
1982-04-14,SET,102.03,102.03,102.03,102.03,633720
1982-04-15,SET,102.16,102.16,102.16,102.16,578000
1982-04-16,SET,102.77,102.77,102.77,102.77,734900
1982-04-19,SET,103.01,103.01,103.01,103.01,477570
1982-04-20,SET,102.68,102.68,102.68,102.68,643380
1982-04-21,SET,102.81,102.81,102.81,102.81,413350
1982-04-22,SET,102.67,102.67,102.67,102.67,399730
1982-04-23,SET,103.71,103.71,103.71,103.71,579060
1982-04-26,SET,104.34,104.34,104.34,104.34,461280
1982-04-27,SET,104.8,104.8,104.8,104.8,1191340
1982-04-28,SET,105.93,105.93,105.93,105.93,1618300
1982-04-29,SET,105.2,105.2,105.2,105.2,1416500
1982-04-30,SET,104.89,104.89,104.89,104.89,485330
1982-05-04,SET,105.02,105.02,105.02,105.02,305950
1982-05-06,SET,104.78,104.78,104.78,104.78,870350
1982-05-10,SET,104.46,104.46,104.46,104.46,687120
1982-05-11,SET,104.13,104.13,104.13,104.13,480700
1982-05-12,SET,104.28,104.28,104.28,104.28,476800
1982-05-13,SET,104.34,104.34,104.34,104.34,525160
1982-05-14,SET,104.36,104.36,104.36,104.36,461130
1982-05-17,SET,104.86,104.86,104.86,104.86,982660
1982-05-18,SET,104.94,104.94,104.94,104.94,813780
1982-05-19,SET,105.62,105.62,105.62,105.62,1175230
1982-05-20,SET,106.77,106.77,106.77,106.77,1655430
1982-05-21,SET,107.06,107.06,107.06,107.06,3122720
1982-05-24,SET,106.52,106.52,106.52,106.52,4674320
1982-05-25,SET,106.14,106.14,106.14,106.14,794360
1982-05-26,SET,106.59,106.59,106.59,106.59,717000
1982-05-27,SET,106.39,106.39,106.39,106.39,757830
1982-05-28,SET,106.17,106.17,106.17,106.17,918960
1982-05-31,SET,105.83,105.83,105.83,105.83,449080
1982-06-01,SET,105.71,105.71,105.71,105.71,277760
1982-06-02,SET,105.77,105.77,105.77,105.77,571170
1982-06-03,SET,105.43,105.43,105.43,105.43,607970
1982-06-04,SET,105.54,105.54,105.54,105.54,719230
1982-06-07,SET,105.88,105.88,105.88,105.88,1510880
1982-06-08,SET,105.42,105.42,105.42,105.42,713890
1982-06-09,SET,105.34,105.34,105.34,105.34,317050
1982-06-10,SET,105.23,105.23,105.23,105.23,183710
1982-06-11,SET,105.4,105.4,105.4,105.4,458060
1982-06-14,SET,105.35,105.35,105.35,105.35,236440
1982-06-15,SET,105.26,105.26,105.26,105.26,213600
1982-06-16,SET,105.44,105.44,105.44,105.44,385100
1982-06-17,SET,105.88,105.88,105.88,105.88,545500
1982-06-18,SET,106.44,106.44,106.44,106.44,711380
1982-06-21,SET,106.1,106.1,106.1,106.1,767420
1982-06-22,SET,106.07,106.07,106.07,106.07,355560
1982-06-23,SET,106.04,106.04,106.04,106.04,317620
1982-06-24,SET,106.18,106.18,106.18,106.18,1449820
1982-06-25,SET,106.52,106.52,106.52,106.52,463340
1982-06-28,SET,106.12,106.12,106.12,106.12,275600
1982-06-29,SET,106.37,106.37,106.37,106.37,429830
1982-06-30,SET,106.61,106.61,106.61,106.61,1188600
1982-07-02,SET,106.3,106.3,106.3,106.3,705220
1982-07-05,SET,106.09,106.09,106.09,106.09,139030
1982-07-07,SET,106.18,106.18,106.18,106.18,141560
1982-07-08,SET,106.55,106.55,106.55,106.55,333440
1982-07-09,SET,106.35,106.35,106.35,106.35,333800
1982-07-12,SET,106.32,106.32,106.32,106.32,323100
1982-07-13,SET,106.63,106.63,106.63,106.63,352820
1982-07-14,SET,106.77,106.77,106.77,106.77,243100
1982-07-15,SET,107.14,107.14,107.14,107.14,671160
1982-07-16,SET,107.7,107.7,107.7,107.7,613540
1982-07-19,SET,107.51,107.51,107.51,107.51,655350
1982-07-20,SET,107.74,107.74,107.74,107.74,878300
1982-07-21,SET,107.82,107.82,107.82,107.82,1129720
1982-07-22,SET,108.07,108.07,108.07,108.07,1695110
1982-07-23,SET,108.34,108.34,108.34,108.34,993390
1982-07-26,SET,108.3,108.3,108.3,108.3,459850
1982-07-27,SET,106.73,106.73,106.73,106.73,923870
1982-07-28,SET,107.11,107.11,107.11,107.11,630950
1982-07-29,SET,107.9,107.9,107.9,107.9,1267700
1982-07-30,SET,108.16,108.16,108.16,108.16,1477300
1982-08-02,SET,108.46,108.46,108.46,108.46,1077980
1982-08-03,SET,108.59,108.59,108.59,108.59,1834000
1982-08-04,SET,109.98,109.98,109.98,109.98,2013680
1982-08-05,SET,109.61,109.61,109.61,109.61,1556560
1982-08-06,SET,109.01,109.01,109.01,109.01,821580
1982-08-09,SET,108.94,108.94,108.94,108.94,1143370
1982-08-10,SET,108.62,108.62,108.62,108.62,601100
1982-08-11,SET,108.4,108.4,108.4,108.4,1094460
1982-08-13,SET,108.21,108.21,108.21,108.21,740070
1982-08-16,SET,108.42,108.42,108.42,108.42,517470
1982-08-17,SET,108.92,108.92,108.92,108.92,831110
1982-08-18,SET,109.99,109.99,109.99,109.99,1687960
1982-08-19,SET,111.81,111.81,111.81,111.81,2510780
1982-08-20,SET,112.22,112.22,112.22,112.22,2529470
1982-08-23,SET,114.02,114.02,114.02,114.02,2411510
1982-08-24,SET,119.1,119.1,119.1,119.1,5181390
1982-08-25,SET,119.8,119.8,119.8,119.8,6053450
1982-08-26,SET,118.83,118.83,118.83,118.83,4179490
1982-08-27,SET,120.36,120.36,120.36,120.36,4198770
1982-08-30,SET,123.53,123.53,123.53,123.53,6489910
1982-08-31,SET,124.09,124.09,124.09,124.09,7422230
1982-09-01,SET,121.6,121.6,121.6,121.6,4460730
1982-09-02,SET,122.91,122.91,122.91,122.91,7125670
1982-09-03,SET,124.93,124.93,124.93,124.93,7105450
1982-09-06,SET,127.8,127.8,127.8,127.8,7419870
1982-09-07,SET,128.26,128.26,128.26,128.26,5349200
1982-09-08,SET,131.5,131.5,131.5,131.5,7046840
1982-09-09,SET,133.38,133.38,133.38,133.38,9864190
1982-09-10,SET,136.76,136.76,136.76,136.76,13169210
1982-09-13,SET,138.77,138.77,138.77,138.77,14720290
1982-09-14,SET,131.89,131.89,131.89,131.89,9993760
1982-09-15,SET,127.09,127.09,127.09,127.09,7228160
1982-09-16,SET,129.88,129.88,129.88,129.88,5872310
1982-09-17,SET,129.41,129.41,129.41,129.41,3596970
1982-09-20,SET,124.47,124.47,124.47,124.47,3470010
1982-09-21,SET,125.73,125.73,125.73,125.73,2978460
1982-09-22,SET,126.92,126.92,126.92,126.92,3513730
1982-09-23,SET,128.03,128.03,128.03,128.03,2676510
1982-09-24,SET,129.5,129.5,129.5,129.5,3658880
1982-09-27,SET,128.84,128.84,128.84,128.84,3529240
1982-09-28,SET,128.02,128.02,128.02,128.02,3767440
1982-09-29,SET,127.38,127.38,127.38,127.38,2004860
1982-09-30,SET,126.24,126.24,126.24,126.24,3453160
1982-10-01,SET,125.67,125.67,125.67,125.67,1266500
1982-10-04,SET,123.84,123.84,123.84,123.84,2090260
1982-10-05,SET,121.2,121.2,121.2,121.2,2526940
1982-10-06,SET,123.98,123.98,123.98,123.98,2646740
1982-10-07,SET,124.7,124.7,124.7,124.7,2634170
1982-10-08,SET,125.61,125.61,125.61,125.61,2935250
1982-10-11,SET,126.3,126.3,126.3,126.3,3103000
1982-10-12,SET,125.14,125.14,125.14,125.14,2868550
1982-10-13,SET,125.15,125.15,125.15,125.15,1831650
1982-10-14,SET,126.28,126.28,126.28,126.28,4570880
1982-10-15,SET,126.0,126.0,126.0,126.0,2782750
1982-10-18,SET,125.27,125.27,125.27,125.27,1682550
1982-10-19,SET,125.85,125.85,125.85,125.85,1545990
1982-10-20,SET,125.06,125.06,125.06,125.06,785920
1982-10-21,SET,125.24,125.24,125.24,125.24,1148580
1982-10-22,SET,126.65,126.65,126.65,126.65,1386240
1982-10-26,SET,127.54,127.54,127.54,127.54,2611110
1982-10-27,SET,127.84,127.84,127.84,127.84,2234930
1982-10-28,SET,127.63,127.63,127.63,127.63,2025920
1982-10-29,SET,127.49,127.49,127.49,127.49,1442340
1982-11-01,SET,127.04,127.04,127.04,127.04,989700
1982-11-02,SET,126.7,126.7,126.7,126.7,1250170
1982-11-03,SET,127.02,127.02,127.02,127.02,735150
1982-11-04,SET,126.8,126.8,126.8,126.8,689350
1982-11-05,SET,127.27,127.27,127.27,127.27,1651170
1982-11-08,SET,127.05,127.05,127.05,127.05,719040
1982-11-09,SET,126.45,126.45,126.45,126.45,1214750
1982-11-10,SET,125.81,125.81,125.81,125.81,640920
1982-11-11,SET,125.64,125.64,125.64,125.64,718250
1982-11-12,SET,124.89,124.89,124.89,124.89,1263000
1982-11-15,SET,124.61,124.61,124.61,124.61,676000
1982-11-16,SET,125.68,125.68,125.68,125.68,948300
1982-11-17,SET,125.38,125.38,125.38,125.38,751480
1982-11-18,SET,124.02,124.02,124.02,124.02,1083050
1982-11-19,SET,123.59,123.59,123.59,123.59,1225900
1982-11-22,SET,122.47,122.47,122.47,122.47,1453000
1982-11-23,SET,122.04,122.04,122.04,122.04,870700
1982-11-24,SET,122.39,122.39,122.39,122.39,1011800
1982-11-25,SET,121.94,121.94,121.94,121.94,1014760
1982-11-26,SET,121.55,121.55,121.55,121.55,744650
1982-11-29,SET,120.05,120.05,120.05,120.05,1031050
1982-11-30,SET,120.84,120.84,120.84,120.84,829410
1982-12-01,SET,121.51,121.51,121.51,121.51,925010
1982-12-02,SET,121.21,121.21,121.21,121.21,872520
1982-12-03,SET,120.62,120.62,120.62,120.62,1405140
1982-12-07,SET,120.83,120.83,120.83,120.83,744380
1982-12-08,SET,119.97,119.97,119.97,119.97,1466290
1982-12-09,SET,119.51,119.51,119.51,119.51,1375080
1982-12-13,SET,119.88,119.88,119.88,119.88,1221620
1982-12-14,SET,121.37,121.37,121.37,121.37,952470
1982-12-15,SET,122.96,122.96,122.96,122.96,1967670
1982-12-16,SET,123.67,123.67,123.67,123.67,1940340
1982-12-17,SET,124.02,124.02,124.02,124.02,3239420
1982-12-20,SET,123.25,123.25,123.25,123.25,2497050
1982-12-21,SET,123.16,123.16,123.16,123.16,837060
1982-12-22,SET,123.26,123.26,123.26,123.26,1620880
1982-12-23,SET,123.04,123.04,123.04,123.04,997400
1982-12-24,SET,123.49,123.49,123.49,123.49,981200
1982-12-27,SET,123.68,123.68,123.68,123.68,413210
1982-12-28,SET,123.5,123.5,123.5,123.5,384110
1982-12-29,SET,123.32,123.32,123.32,123.32,458000
1982-12-30,SET,123.5,123.5,123.5,123.5,1309730
1983-01-04,SET,123.57,123.57,123.57,123.57,857200
1983-01-05,SET,123.48,123.48,123.48,123.48,281500
1983-01-06,SET,123.63,123.63,123.63,123.63,522090
1983-01-07,SET,123.7,123.7,123.7,123.7,778770
1983-01-10,SET,123.28,123.28,123.28,123.28,741790
1983-01-11,SET,124.04,124.04,124.04,124.04,1139000
1983-01-12,SET,123.67,123.67,123.67,123.67,1723860
1983-01-13,SET,122.88,122.88,122.88,122.88,1318720
1983-01-14,SET,123.47,123.47,123.47,123.47,1410120
1983-01-17,SET,124.42,124.42,124.42,124.42,1086390
1983-01-18,SET,125.03,125.03,125.03,125.03,1648590
1983-01-19,SET,125.31,125.31,125.31,125.31,1403000
1983-01-20,SET,125.02,125.02,125.02,125.02,1298430
1983-01-21,SET,125.59,125.59,125.59,125.59,1490830
1983-01-24,SET,126.07,126.07,126.07,126.07,802040
1983-01-25,SET,125.61,125.61,125.61,125.61,1292910
1983-01-26,SET,125.73,125.73,125.73,125.73,749150
1983-01-27,SET,125.95,125.95,125.95,125.95,1351120
1983-01-28,SET,125.84,125.84,125.84,125.84,1015950
1983-01-31,SET,125.8,125.8,125.8,125.8,1628260
1983-02-01,SET,125.42,125.42,125.42,125.42,837240
1983-02-02,SET,124.8,124.8,124.8,124.8,588200
1983-02-03,SET,124.74,124.74,124.74,124.74,709820
1983-02-04,SET,124.29,124.29,124.29,124.29,1501500
1983-02-07,SET,124.36,124.36,124.36,124.36,1295710
1983-02-08,SET,124.61,124.61,124.61,124.61,745380
1983-02-09,SET,124.67,124.67,124.67,124.67,1085950
1983-02-10,SET,124.69,124.69,124.69,124.69,364660
1983-02-11,SET,124.87,124.87,124.87,124.87,501230
1983-02-14,SET,124.75,124.75,124.75,124.75,433630
1983-02-15,SET,124.82,124.82,124.82,124.82,613500
1983-02-16,SET,125.27,125.27,125.27,125.27,848400
1983-02-17,SET,126.08,126.08,126.08,126.08,1738840
1983-02-18,SET,126.13,126.13,126.13,126.13,1194500
1983-02-21,SET,126.08,126.08,126.08,126.08,853180
1983-02-22,SET,125.67,125.67,125.67,125.67,2254740
1983-02-23,SET,126.47,126.47,126.47,126.47,3696190
1983-02-24,SET,126.61,126.61,126.61,126.61,3881190
1983-02-25,SET,125.03,125.03,125.03,125.03,2300410
1983-03-01,SET,125.58,125.58,125.58,125.58,1965660
1983-03-02,SET,125.31,125.31,125.31,125.31,2409700
1983-03-03,SET,126.1,126.1,126.1,126.1,2138700
1983-03-04,SET,126.46,126.46,126.46,126.46,3655390
1983-03-07,SET,127.21,127.21,127.21,127.21,1508740
1983-03-08,SET,126.96,126.96,126.96,126.96,2327860
1983-03-09,SET,127.95,127.95,127.95,127.95,5739440
1983-03-10,SET,128.28,128.28,128.28,128.28,2406710
1983-03-11,SET,128.0,128.0,128.0,128.0,1387340
1983-03-14,SET,127.41,127.41,127.41,127.41,1374030
1983-03-15,SET,127.79,127.79,127.79,127.79,1142900
1983-03-16,SET,129.22,129.22,129.22,129.22,2381490
1983-03-17,SET,131.06,131.06,131.06,131.06,3917500
1983-03-18,SET,131.24,131.24,131.24,131.24,4315000
1983-03-21,SET,130.93,130.93,130.93,130.93,2529080
1983-03-22,SET,131.73,131.73,131.73,131.73,3377020
1983-03-23,SET,131.58,131.58,131.58,131.58,3008330
1983-03-24,SET,130.93,130.93,130.93,130.93,2833950
1983-03-25,SET,130.42,130.42,130.42,130.42,2436280
1983-03-28,SET,130.41,130.41,130.41,130.41,1259740
1983-03-29,SET,130.18,130.18,130.18,130.18,1938860
1983-03-30,SET,130.94,130.94,130.94,130.94,1541540
1983-03-31,SET,131.33,131.33,131.33,131.33,1835820
1983-04-01,SET,131.72,131.72,131.72,131.72,1898750
1983-04-04,SET,131.05,131.05,131.05,131.05,1171720
1983-04-05,SET,130.76,130.76,130.76,130.76,790040
1983-04-07,SET,130.25,130.25,130.25,130.25,834050
1983-04-08,SET,130.57,130.57,130.57,130.57,1650810
1983-04-11,SET,130.12,130.12,130.12,130.12,1034450
1983-04-12,SET,130.38,130.38,130.38,130.38,1319220
1983-04-14,SET,130.92,130.92,130.92,130.92,2277070
1983-04-15,SET,131.28,131.28,131.28,131.28,1604750
1983-04-18,SET,132.18,132.18,132.18,132.18,3946580
1983-04-19,SET,132.7,132.7,132.7,132.7,3709230
1983-04-20,SET,133.27,133.27,133.27,133.27,2442340
1983-04-21,SET,132.81,132.81,132.81,132.81,2953320
1983-04-22,SET,132.85,132.85,132.85,132.85,1757980
1983-04-25,SET,134.26,134.26,134.26,134.26,3447780
1983-04-26,SET,135.95,135.95,135.95,135.95,5124810
1983-04-27,SET,135.08,135.08,135.08,135.08,5463250
1983-04-28,SET,135.83,135.83,135.83,135.83,4585720
1983-04-29,SET,137.27,137.27,137.27,137.27,5087510
1983-05-03,SET,138.14,138.14,138.14,138.14,3860300
1983-05-04,SET,137.43,137.43,137.43,137.43,4518230
1983-05-06,SET,137.66,137.66,137.66,137.66,2277350
1983-05-09,SET,137.54,137.54,137.54,137.54,4538900
1983-05-10,SET,135.73,135.73,135.73,135.73,3842260
1983-05-11,SET,136.34,136.34,136.34,136.34,2917550
1983-05-12,SET,136.01,136.01,136.01,136.01,2251870
1983-05-13,SET,135.57,135.57,135.57,135.57,2447760
1983-05-16,SET,136.98,136.98,136.98,136.98,4152740
1983-05-17,SET,137.43,137.43,137.43,137.43,3946040
1983-05-18,SET,138.12,138.12,138.12,138.12,2721100
1983-05-19,SET,138.23,138.23,138.23,138.23,3267000
1983-05-20,SET,138.41,138.41,138.41,138.41,3077250
1983-05-23,SET,138.12,138.12,138.12,138.12,1812170
1983-05-24,SET,137.71,137.71,137.71,137.71,1505560
1983-05-25,SET,137.4,137.4,137.4,137.4,973890
1983-05-27,SET,137.67,137.67,137.67,137.67,1510380
1983-05-30,SET,138.04,138.04,138.04,138.04,2145960
1983-05-31,SET,138.04,138.04,138.04,138.04,1950200
1983-06-01,SET,137.91,137.91,137.91,137.91,1187680
1983-06-02,SET,137.63,137.63,137.63,137.63,1347140
1983-06-03,SET,137.68,137.68,137.68,137.68,892300
1983-06-06,SET,137.33,137.33,137.33,137.33,1215450
1983-06-07,SET,137.07,137.07,137.07,137.07,972720
1983-06-08,SET,136.83,136.83,136.83,136.83,1037180
1983-06-09,SET,136.84,136.84,136.84,136.84,826680
1983-06-10,SET,137.01,137.01,137.01,137.01,856050
1983-06-13,SET,137.34,137.34,137.34,137.34,1272450
1983-06-14,SET,137.06,137.06,137.06,137.06,1010000
1983-06-15,SET,137.24,137.24,137.24,137.24,697650
1983-06-16,SET,137.41,137.41,137.41,137.41,488150
1983-06-17,SET,137.24,137.24,137.24,137.24,879940
1983-06-20,SET,138.06,138.06,138.06,138.06,1214790
1983-06-21,SET,138.1,138.1,138.1,138.1,1145790
1983-06-22,SET,138.52,138.52,138.52,138.52,1126690
1983-06-23,SET,139.21,139.21,139.21,139.21,2260760
1983-06-24,SET,139.62,139.62,139.62,139.62,2247700
1983-06-27,SET,139.95,139.95,139.95,139.95,1622980
1983-06-28,SET,139.53,139.53,139.53,139.53,2470180
1983-06-29,SET,139.53,139.53,139.53,139.53,1775900
1983-06-30,SET,139.88,139.88,139.88,139.88,1859290
1983-07-04,SET,139.78,139.78,139.78,139.78,1289970
1983-07-05,SET,140.48,140.48,140.48,140.48,2196600
1983-07-06,SET,140.66,140.66,140.66,140.66,2269550
1983-07-07,SET,141.36,141.36,141.36,141.36,2987390
1983-07-08,SET,142.02,142.02,142.02,142.02,4241780
1983-07-11,SET,142.73,142.73,142.73,142.73,2490740
1983-07-12,SET,142.52,142.52,142.52,142.52,2905580
1983-07-13,SET,142.21,142.21,142.21,142.21,1075960
1983-07-14,SET,142.69,142.69,142.69,142.69,1905420
1983-07-15,SET,143.73,143.73,143.73,143.73,3656310
1983-07-18,SET,144.64,144.64,144.64,144.64,3353660
1983-07-19,SET,144.87,144.87,144.87,144.87,2593860
1983-07-20,SET,145.04,145.04,145.04,145.04,3485570
1983-07-21,SET,144.57,144.57,144.57,144.57,4518070
1983-07-22,SET,145.05,145.05,145.05,145.05,2609860
1983-07-26,SET,146.55,146.55,146.55,146.55,3744110
1983-07-27,SET,146.34,146.34,146.34,146.34,3762660
1983-07-28,SET,147.33,147.33,147.33,147.33,4013670
1983-07-29,SET,148.36,148.36,148.36,148.36,4523380
1983-08-01,SET,148.24,148.24,148.24,148.24,4220900
1983-08-02,SET,146.46,146.46,146.46,146.46,3384630
1983-08-03,SET,147.75,147.75,147.75,147.75,2686200
1983-08-04,SET,147.37,147.37,147.37,147.37,2754670
1983-08-05,SET,147.23,147.23,147.23,147.23,2410670
1983-08-08,SET,146.66,146.66,146.66,146.66,1509940
1983-08-09,SET,145.92,145.92,145.92,145.92,2699390
1983-08-10,SET,146.49,146.49,146.49,146.49,2045000
1983-08-11,SET,146.42,146.42,146.42,146.42,1616520
1983-08-15,SET,146.11,146.11,146.11,146.11,651630
1983-08-16,SET,146.29,146.29,146.29,146.29,839260
1983-08-17,SET,146.61,146.61,146.61,146.61,1248800
1983-08-18,SET,146.92,146.92,146.92,146.92,1282000
1983-08-19,SET,146.78,146.78,146.78,146.78,1292160
1983-08-22,SET,146.65,146.65,146.65,146.65,938350
1983-08-23,SET,146.69,146.69,146.69,146.69,862490
1983-08-24,SET,146.8,146.8,146.8,146.8,953390
1983-08-25,SET,145.97,145.97,145.97,145.97,1133880
1983-08-26,SET,145.55,145.55,145.55,145.55,1321160
1983-08-29,SET,144.88,144.88,144.88,144.88,1439990
1983-08-30,SET,144.79,144.79,144.79,144.79,1322270
1983-08-31,SET,144.73,144.73,144.73,144.73,418720
1983-09-01,SET,144.68,144.68,144.68,144.68,1155200
1983-09-02,SET,144.95,144.95,144.95,144.95,2279280
1983-09-05,SET,142.49,142.49,142.49,142.49,3704940
1983-09-06,SET,141.85,141.85,141.85,141.85,4988700
1983-09-07,SET,141.26,141.26,141.26,141.26,2571710
1983-09-08,SET,141.77,141.77,141.77,141.77,3104570
1983-09-09,SET,141.87,141.87,141.87,141.87,2631800
1983-09-12,SET,142.16,142.16,142.16,142.16,1604740
1983-09-13,SET,142.3,142.3,142.3,142.3,1079830
1983-09-14,SET,142.1,142.1,142.1,142.1,1458750
1983-09-15,SET,141.86,141.86,141.86,141.86,1581430
1983-09-16,SET,141.08,141.08,141.08,141.08,1753000
1983-09-19,SET,141.07,141.07,141.07,141.07,870120
